date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2007-05-31,345000.0000000001,370000.0,5,Autumn,False,False,False,True,2007,184,3,317000.0,333857.1428571429,311683.3333333334
2007-06-30,340000.0,345000.0000000001,6,Winter,False,True,False,False,2007,185,5,335000.0000000001,337857.142857143,313183.3333333334
2007-07-31,345000.0000000001,340000.0,7,Winter,False,True,False,False,2007,186,1,345000.0000000001,338571.42857142864,315183.3333333334
2007-08-31,325000.0000000001,345000.0000000001,8,Winter,False,True,False,False,2007,187,4,305000.0000000001,338571.42857142864,316850.0
2007-09-30,335000.0000000001,325000.0000000001,9,Spring,False,False,True,False,2007,188,6,330000.0,341428.5714285715,317516.6666666667
2007-10-31,332000.0000000001,335000.0000000001,10,Spring,False,False,True,False,2007,189,2,335000.0000000001,342142.8571428572,317516.6666666667
2007-11-30,375000.0,332000.0000000001,11,Spring,False,False,True,False,2007,190,4,370000.0,341714.28571428586,318400.00000000006
2007-12-31,338000.0,375000.0,12,Summer,True,False,False,False,2007,191,0,345000.0000000001,342428.57142857154,321400.00000000006
2008-01-31,340000.0,338000.0,1,Summer,True,False,False,False,2008,192,3,340000.0,341428.5714285715,322800.00000000006
2008-02-29,355000.0,340000.0,2,Summer,True,False,False,False,2008,193,4,345000.0000000001,341428.5714285715,324700.00000000006
2008-03-31,365500.0,355000.0,3,Autumn,False,False,False,True,2008,194,0,325000.0000000001,342857.1428571429,326533.3333333334
2008-04-30,368000.0,365500.0,4,Autumn,False,False,False,True,2008,195,2,335000.0000000001,348642.85714285716,328316.66666666674
2008-05-31,336000.0,368000.0,5,Autumn,False,False,False,True,2008,196,5,332000.0000000001,353357.14285714284,329916.66666666674
2008-06-30,338590.0000000001,336000.0,6,Winter,False,True,False,False,2008,197,0,375000.0,353928.5714285714,331616.66666666674
2008-07-31,360000.0,338590.0000000001,7,Winter,False,True,False,False,2008,198,3,338000.0,348727.1428571429,332003.00000000006
2008-08-31,340000.0,360000.0,8,Winter,False,True,False,False,2008,199,6,340000.0,351870.0,334669.66666666674
2008-09-30,342000.0000000001,340000.0,9,Spring,False,False,True,False,2008,200,1,355000.0,351870.0,335569.66666666674
2008-10-31,340000.0,342000.0000000001,10,Spring,False,False,True,False,2008,201,4,365500.0,350012.85714285716,336303.00000000006
2008-11-30,321000.0,340000.0,11,Spring,False,False,True,False,2008,202,6,368000.0,346370.0,336736.3333333334
2008-12-31,320000.0,321000.0,12,Summer,True,False,False,False,2008,203,2,336000.0,339655.71428571426,337103.00000000006
2009-01-31,310000.0,320000.0,1,Summer,True,False,False,False,2009,204,5,338590.0000000001,337370.0,337269.66666666674
2009-02-28,345000.0000000001,310000.0,2,Summer,True,False,False,False,2009,205,5,360000.0,333285.71428571426,337769.66666666674
