date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2009-12-31,190000.0,225500.0,12,Summer,True,False,False,False,2009,215,3,212000.0,196857.14285714287,189566.66666666666
2010-01-31,200000.0,190000.0,1,Summer,True,False,False,False,2010,216,6,190000.0,193714.2857142857,189966.66666666666
2010-02-28,187000.0,200000.0,2,Summer,True,False,False,False,2010,217,6,223000.0,195142.85714285713,191133.33333333334
2010-03-31,225000.00000000003,187000.0,3,Autumn,False,False,False,True,2010,218,2,159999.99999999994,190000.0,190400.0
2010-04-30,195000.0,225000.00000000003,4,Autumn,False,False,False,True,2010,219,4,185000.0,199285.7142857143,192066.66666666666
2010-05-31,168999.99999999997,195000.0,5,Autumn,False,False,False,True,2010,220,0,182500.0,200714.2857142857,192166.66666666666
2010-06-30,190000.0,168999.99999999997,6,Winter,False,True,False,False,2010,221,2,225500.0,198785.7142857143,191466.66666666666
2010-07-31,195000.0,190000.0,7,Winter,False,True,False,False,2010,222,5,190000.0,193714.2857142857,192066.66666666666
2010-08-31,180000.00000000003,195000.0,8,Winter,False,True,False,False,2010,223,1,200000.0,194428.57142857142,190900.0
2010-09-30,200000.0,180000.00000000003,9,Spring,False,False,True,False,2010,224,3,187000.0,191571.42857142858,190566.66666666666
2010-10-31,180000.00000000003,200000.0,10,Spring,False,False,True,False,2010,225,6,225000.00000000003,193428.57142857142,191066.66666666666
2010-11-30,192000.0,180000.00000000003,11,Spring,False,False,True,False,2010,226,1,195000.0,187000.0,191733.33333333334
2010-12-31,196000.0,192000.0,12,Summer,True,False,False,False,2010,227,4,168999.99999999997,186571.42857142858,192133.33333333334
2011-01-31,189000.0,196000.0,1,Summer,True,False,False,False,2011,228,0,190000.0,190428.57142857142,192500.0
2011-02-28,157000.0,189000.0,2,Summer,True,False,False,False,2011,229,0,195000.0,190285.7142857143,191800.0
2011-03-31,190000.0,157000.0,3,Autumn,False,False,False,True,2011,230,3,180000.00000000003,184857.14285714287,189700.0
2011-04-30,198000.00000000003,190000.0,4,Autumn,False,False,False,True,2011,231,5,200000.0,186285.7142857143,190133.33333333334
2011-05-31,190000.0,198000.00000000003,5,Autumn,False,False,False,True,2011,232,1,180000.00000000003,186000.00000000003,190233.33333333334
2011-06-30,190000.0,190000.0,6,Winter,False,True,False,False,2011,233,3,192000.0,187428.57142857142,190566.66666666663
2011-07-31,230000.00000000003,190000.0,7,Winter,False,True,False,False,2011,234,6,196000.0,187142.85714285713,189399.99999999997
2011-08-31,172500.00000000003,230000.00000000003,8,Winter,False,True,False,False,2011,235,2,189000.0,192000.0,191900.0
2011-09-30,200000.0,172500.00000000003,9,Spring,False,False,True,False,2011,236,4,157000.0,189642.85714285713,190650.00000000003
2011-10-31,220000.00000000003,200000.0,10,Spring,False,False,True,False,2011,237,0,190000.0,195785.7142857143,191950.0
2011-11-30,205000.0,220000.00000000003,11,Spring,False,False,True,False,2011,238,2,198000.00000000003,200071.42857142858,193783.33333333337
2011-12-31,184000.0,205000.0,12,Summer,True,False,False,False,2011,239,5,190000.0,201071.42857142858,193550.00000000003
2012-01-31,188000.00000000003,184000.0,1,Summer,True,False,False,False,2012,240,1,190000.0,200214.2857142857,193350.00000000003
2012-02-29,215000.0,188000.00000000003,2,Summer,True,False,False,False,2012,241,2,230000.00000000003,199928.57142857142,192183.33333333337
2012-03-31,202000.00000000003,215000.0,3,Autumn,False,False,False,True,2012,242,5,172500.00000000003,197785.7142857143,194016.6666666667
2012-04-30,235000.00000000003,202000.00000000003,4,Autumn,False,False,False,True,2012,243,0,200000.0,202000.0,194583.33333333337
2012-05-31,217000.0,235000.00000000003,5,Autumn,False,False,False,True,2012,244,3,220000.00000000003,207000.0,196333.33333333337
2012-06-30,203000.00000000003,217000.0,6,Winter,False,True,False,False,2012,245,5,205000.0,206571.42857142858,196050.00000000003
2012-07-31,225000.00000000003,203000.00000000003,7,Winter,False,True,False,False,2012,246,1,184000.0,206285.7142857143,196483.33333333337
2012-08-31,230000.00000000003,225000.00000000003,8,Winter,False,True,False,False,2012,247,4,188000.00000000003,212142.8571428572,197316.6666666667
2012-09-30,200000.0,230000.00000000003,9,Spring,False,False,True,False,2012,248,6,215000.0,218142.8571428572,198750.00000000003
2012-10-31,188000.00000000003,200000.0,10,Spring,False,False,True,False,2012,249,2,202000.00000000003,216000.00000000003,197916.6666666667
2012-11-30,215000.0,188000.00000000003,11,Spring,False,False,True,False,2012,250,4,235000.00000000003,214000.00000000003,197683.33333333337
2012-12-31,210000.0,215000.0,12,Summer,True,False,False,False,2012,251,0,217000.0,211142.8571428572,199216.6666666667
2013-01-31,230000.00000000003,210000.0,1,Summer,True,False,False,False,2013,252,3,203000.00000000003,210142.8571428572,199883.33333333337
2013-02-28,230000.00000000003,230000.00000000003,2,Summer,True,False,False,False,2013,253,3,225000.00000000003,214000.0,201050.00000000003
2013-03-31,210000.0,230000.00000000003,3,Autumn,False,False,False,True,2013,254,6,230000.00000000003,214714.2857142857,202716.6666666667
2013-04-30,185000.0,210000.0,4,Autumn,False,False,False,True,2013,255,1,200000.0,211857.14285714287,203050.00000000003
2013-05-31,215000.0,185000.0,5,Autumn,False,False,False,True,2013,256,4,188000.00000000003,209714.2857142857,203216.6666666667
2013-06-30,230000.00000000003,215000.0,6,Winter,False,True,False,False,2013,257,6,215000.0,213571.42857142858,203983.33333333337
2013-07-31,180000.00000000003,230000.00000000003,7,Winter,False,True,False,False,2013,258,2,210000.0,215714.2857142857,205116.6666666667
2013-08-31,195000.0,180000.00000000003,8,Winter,False,True,False,False,2013,259,5,230000.00000000003,211428.57142857142,204816.6666666667
2013-09-30,235000.00000000003,195000.0,9,Spring,False,False,True,False,2013,260,0,230000.00000000003,206428.57142857142,206083.33333333337
2013-10-31,181500.0,235000.00000000003,10,Spring,False,False,True,False,2013,261,3,210000.0,207142.85714285713,207583.33333333337
2013-11-30,225000.00000000003,181500.0,11,Spring,False,False,True,False,2013,262,5,185000.0,203071.42857142858,207033.33333333337
2013-12-31,215000.0,225000.00000000003,12,Summer,True,False,False,False,2013,263,1,215000.0,208785.71428571432,208200.00000000003
2014-01-31,169999.99999999994,215000.0,1,Summer,True,False,False,False,2014,264,4,230000.00000000003,208785.71428571432,209033.33333333337
2014-02-28,205000.0,169999.99999999994,2,Summer,True,False,False,False,2014,265,4,180000.00000000003,200214.2857142857,207033.33333333334
